"","feature_set","resample","problem","C"
"1627","FFT (Mag^2 + Angle) + quantiles",1,"BME",21.5443469003188
"1628","Quantiles",1,"BME",10000
"1629","FFT coef. (Mag^2 + Angle)",1,"BME",0.00599484250318941
"1630","catch22",2,"BME",2.78255940220713
"1631","feasts",2,"BME",0.359381366380463
"1632","tsfeatures",2,"BME",0.359381366380463
"1633","TSFEL",2,"BME",0.359381366380463
"1634","Kats",2,"BME",2.78255940220713
"1635","tsfresh",2,"BME",0.0464158883361278
"1636","FFT (Mag^2 + Angle) + quantiles",2,"BME",0.00599484250318941
"1637","Quantiles",2,"BME",1291.54966501488
"1638","FFT coef. (Mag^2 + Angle)",2,"BME",1e-04
"1639","catch22",3,"BME",0.359381366380463
"1640","feasts",3,"BME",2.78255940220713
"1641","tsfeatures",3,"BME",2.78255940220713
"1642","TSFEL",3,"BME",166.810053720006
"1643","Kats",3,"BME",21.5443469003188
"1644","tsfresh",3,"BME",0.00599484250318941
"1645","FFT (Mag^2 + Angle) + quantiles",3,"BME",0.359381366380463
"1646","Quantiles",3,"BME",1e-04
"1647","FFT coef. (Mag^2 + Angle)",3,"BME",21.5443469003188
"1648","catch22",4,"BME",2.78255940220713
"1649","feasts",4,"BME",0.0464158883361278
"1650","tsfeatures",4,"BME",0.0464158883361278
"1651","TSFEL",4,"BME",0.359381366380463
"1652","Kats",4,"BME",0.0464158883361278
"1653","tsfresh",4,"BME",0.0464158883361278
"1654","FFT (Mag^2 + Angle) + quantiles",4,"BME",2.78255940220713
"1655","Quantiles",4,"BME",0.359381366380463
"1656","FFT coef. (Mag^2 + Angle)",4,"BME",0.000774263682681127
"1657","catch22",5,"BME",0.0464158883361278
"1658","feasts",5,"BME",0.0464158883361278
"1659","tsfeatures",5,"BME",21.5443469003188
"1660","TSFEL",5,"BME",10000
"1661","Kats",5,"BME",0.0464158883361278
"1662","tsfresh",5,"BME",0.000774263682681127
"1663","FFT (Mag^2 + Angle) + quantiles",5,"BME",0.359381366380463
"1664","Quantiles",5,"BME",21.5443469003188
"1665","FFT coef. (Mag^2 + Angle)",5,"BME",166.810053720006
"1666","catch22",6,"BME",0.359381366380463
"1667","feasts",6,"BME",0.359381366380463
"1668","tsfeatures",6,"BME",0.359381366380463
"1669","TSFEL",6,"BME",0.00599484250318941
"1670","Kats",6,"BME",21.5443469003188
"1671","tsfresh",6,"BME",0.359381366380463
"1672","FFT (Mag^2 + Angle) + quantiles",6,"BME",2.78255940220713
"1673","Quantiles",6,"BME",0.000774263682681127
"1674","FFT coef. (Mag^2 + Angle)",6,"BME",0.359381366380463
"1675","catch22",7,"BME",0.0464158883361278
"1676","feasts",7,"BME",2.78255940220713
"1677","tsfeatures",7,"BME",2.78255940220713
"1678","TSFEL",7,"BME",0.359381366380463
"1679","Kats",7,"BME",0.00599484250318941
"1680","tsfresh",7,"BME",0.000774263682681127
"1681","FFT (Mag^2 + Angle) + quantiles",7,"BME",166.810053720006
"1682","Quantiles",7,"BME",2.78255940220713
"1683","FFT coef. (Mag^2 + Angle)",7,"BME",0.00599484250318941
"1684","catch22",8,"BME",2.78255940220713
"1685","feasts",8,"BME",0.359381366380463
"1686","tsfeatures",8,"BME",0.359381366380463
"1687","TSFEL",8,"BME",166.810053720006
"1688","Kats",8,"BME",0.000774263682681127
"1689","tsfresh",8,"BME",0.00599484250318941
"1690","FFT (Mag^2 + Angle) + quantiles",8,"BME",0.0464158883361278
"1691","Quantiles",8,"BME",0.00599484250318941
"1692","FFT coef. (Mag^2 + Angle)",8,"BME",0.359381366380463
"1693","catch22",9,"BME",0.359381366380463
"1694","feasts",9,"BME",2.78255940220713
"1695","tsfeatures",9,"BME",0.0464158883361278
"1696","TSFEL",9,"BME",2.78255940220713
"1697","Kats",9,"BME",0.0464158883361278
"1698","tsfresh",9,"BME",0.0464158883361278
"1699","FFT (Mag^2 + Angle) + quantiles",9,"BME",21.5443469003188
"1700","Quantiles",9,"BME",0.000774263682681127
"1701","FFT coef. (Mag^2 + Angle)",9,"BME",0.0464158883361278
"1702","catch22",10,"BME",0.359381366380463
"1703","feasts",10,"BME",21.5443469003188
"1704","tsfeatures",10,"BME",1291.54966501488
"1705","TSFEL",10,"BME",0.0464158883361278
"1706","Kats",10,"BME",1291.54966501488
"1707","tsfresh",10,"BME",1e-04
"1708","FFT (Mag^2 + Angle) + quantiles",10,"BME",0.359381366380463
"1709","Quantiles",10,"BME",2.78255940220713
"1710","FFT coef. (Mag^2 + Angle)",10,"BME",166.810053720006
"1711","catch22",11,"BME",2.78255940220713
"1712","feasts",11,"BME",0.359381366380463
"1713","tsfeatures",11,"BME",0.359381366380463
"1714","TSFEL",11,"BME",0.359381366380463
"1715","Kats",11,"BME",0.0464158883361278
"1716","tsfresh",11,"BME",1e-04
"1717","FFT (Mag^2 + Angle) + quantiles",11,"BME",21.5443469003188
"1718","Quantiles",11,"BME",21.5443469003188
"1719","FFT coef. (Mag^2 + Angle)",11,"BME",0.00599484250318941
"1720","catch22",12,"BME",166.810053720006
"1721","feasts",12,"BME",0.359381366380463
"1722","tsfeatures",12,"BME",0.0464158883361278
"1723","TSFEL",12,"BME",2.78255940220713
"1724","Kats",12,"BME",0.359381366380463
"1725","tsfresh",12,"BME",0.000774263682681127
"1726","FFT (Mag^2 + Angle) + quantiles",12,"BME",21.5443469003188
"1727","Quantiles",12,"BME",1291.54966501488
"1728","FFT coef. (Mag^2 + Angle)",12,"BME",0.00599484250318941
"1729","catch22",13,"BME",2.78255940220713
"1730","feasts",13,"BME",0.0464158883361278
"1731","tsfeatures",13,"BME",0.0464158883361278
"1732","TSFEL",13,"BME",166.810053720006
"1733","Kats",13,"BME",0.00599484250318941
"1734","tsfresh",13,"BME",0.00599484250318941
"1735","FFT (Mag^2 + Angle) + quantiles",13,"BME",0.359381366380463
"1736","Quantiles",13,"BME",21.5443469003188
"1737","FFT coef. (Mag^2 + Angle)",13,"BME",0.00599484250318941
"1738","catch22",14,"BME",0.359381366380463
"1739","feasts",14,"BME",2.78255940220713
"1740","tsfeatures",14,"BME",0.0464158883361278
"1741","TSFEL",14,"BME",0.359381366380463
"1742","Kats",14,"BME",166.810053720006
"1743","tsfresh",14,"BME",1e-04
"1744","FFT (Mag^2 + Angle) + quantiles",14,"BME",0.0464158883361278
"1745","Quantiles",14,"BME",0.000774263682681127
"1746","FFT coef. (Mag^2 + Angle)",14,"BME",1e-04
"1747","catch22",15,"BME",0.0464158883361278
"1748","feasts",15,"BME",2.78255940220713
"1749","tsfeatures",15,"BME",0.359381366380463
"1750","TSFEL",15,"BME",0.0464158883361278
"1751","Kats",15,"BME",2.78255940220713
"1752","tsfresh",15,"BME",0.00599484250318941
"1753","FFT (Mag^2 + Angle) + quantiles",15,"BME",0.0464158883361278
"1754","Quantiles",15,"BME",0.00599484250318941
"1755","FFT coef. (Mag^2 + Angle)",15,"BME",0.0464158883361278
"1756","catch22",16,"BME",0.359381366380463
"1757","feasts",16,"BME",0.359381366380463
"1758","tsfeatures",16,"BME",0.00599484250318941
"1759","TSFEL",16,"BME",0.0464158883361278
"1760","Kats",16,"BME",0.0464158883361278
"1761","tsfresh",16,"BME",1e-04
"1762","FFT (Mag^2 + Angle) + quantiles",16,"BME",21.5443469003188
"1763","Quantiles",16,"BME",0.000774263682681127
"1764","FFT coef. (Mag^2 + Angle)",16,"BME",1e-04
"1765","catch22",17,"BME",2.78255940220713
"1766","feasts",17,"BME",0.359381366380463
"1767","tsfeatures",17,"BME",0.0464158883361278
"1768","TSFEL",17,"BME",1291.54966501488
"1769","Kats",17,"BME",0.0464158883361278
"1770","tsfresh",17,"BME",1e-04
"1771","FFT (Mag^2 + Angle) + quantiles",17,"BME",0.0464158883361278
"1772","Quantiles",17,"BME",2.78255940220713
"1773","FFT coef. (Mag^2 + Angle)",17,"BME",1e-04
"1774","catch22",18,"BME",0.359381366380463
"1775","feasts",18,"BME",0.0464158883361278
"1776","tsfeatures",18,"BME",0.359381366380463
"1777","TSFEL",18,"BME",1291.54966501488
"1778","Kats",18,"BME",0.359381366380463
"1779","tsfresh",18,"BME",0.359381366380463
"1780","FFT (Mag^2 + Angle) + quantiles",18,"BME",2.78255940220713
"1781","Quantiles",18,"BME",0.000774263682681127
"1782","FFT coef. (Mag^2 + Angle)",18,"BME",0.0464158883361278
"1783","catch22",19,"BME",1291.54966501488
"1784","feasts",19,"BME",0.359381366380463
"1785","tsfeatures",19,"BME",2.78255940220713
"1786","TSFEL",19,"BME",0.359381366380463
"1787","Kats",19,"BME",2.78255940220713
"1788","tsfresh",19,"BME",0.00599484250318941
"1789","FFT (Mag^2 + Angle) + quantiles",19,"BME",0.0464158883361278
"1790","Quantiles",19,"BME",21.5443469003188
"1791","FFT coef. (Mag^2 + Angle)",19,"BME",166.810053720006
"1792","catch22",20,"BME",0.0464158883361278
"1793","feasts",20,"BME",0.359381366380463
"1794","tsfeatures",20,"BME",1291.54966501488
"1795","TSFEL",20,"BME",2.78255940220713
"1796","Kats",20,"BME",2.78255940220713
"1797","tsfresh",20,"BME",0.359381366380463
"1798","FFT (Mag^2 + Angle) + quantiles",20,"BME",0.359381366380463
"1799","Quantiles",20,"BME",10000
"1800","FFT coef. (Mag^2 + Angle)",20,"BME",0.00599484250318941
"1801","catch22",21,"BME",0.359381366380463
"1802","feasts",21,"BME",2.78255940220713
"1803","tsfeatures",21,"BME",0.0464158883361278
"1804","TSFEL",21,"BME",21.5443469003188
"1805","Kats",21,"BME",166.810053720006
"1806","tsfresh",21,"BME",0.00599484250318941
"1807","FFT (Mag^2 + Angle) + quantiles",21,"BME",2.78255940220713
"1808","Quantiles",21,"BME",1e-04
"1809","FFT coef. (Mag^2 + Angle)",21,"BME",0.00599484250318941
"1810","catch22",22,"BME",0.359381366380463
"1811","feasts",22,"BME",0.0464158883361278
"1812","tsfeatures",22,"BME",0.359381366380463
"1813","TSFEL",22,"BME",2.78255940220713
"1814","Kats",22,"BME",166.810053720006
"1815","tsfresh",22,"BME",1e-04
"1816","FFT (Mag^2 + Angle) + quantiles",22,"BME",21.5443469003188
"1817","Quantiles",22,"BME",166.810053720006
"1818","FFT coef. (Mag^2 + Angle)",22,"BME",0.0464158883361278
"1819","catch22",23,"BME",0.0464158883361278
"1820","feasts",23,"BME",0.359381366380463
"1821","tsfeatures",23,"BME",21.5443469003188
"1822","TSFEL",23,"BME",2.78255940220713
"1823","Kats",23,"BME",0.0464158883361278
"1824","tsfresh",23,"BME",0.0464158883361278
"1825","FFT (Mag^2 + Angle) + quantiles",23,"BME",0.359381366380463
"1826","Quantiles",23,"BME",166.810053720006
"1827","FFT coef. (Mag^2 + Angle)",23,"BME",2.78255940220713
"1828","catch22",24,"BME",0.359381366380463
"1829","feasts",24,"BME",0.359381366380463
"1830","tsfeatures",24,"BME",21.5443469003188
"1831","TSFEL",24,"BME",21.5443469003188
"1832","Kats",24,"BME",0.000774263682681127
"1833","tsfresh",24,"BME",1e-04
"1834","FFT (Mag^2 + Angle) + quantiles",24,"BME",166.810053720006
"1835","Quantiles",24,"BME",10000
"1836","FFT coef. (Mag^2 + Angle)",24,"BME",1e-04
"1837","catch22",25,"BME",0.359381366380463
"1838","feasts",25,"BME",1291.54966501488
"1839","tsfeatures",25,"BME",2.78255940220713
"1840","TSFEL",25,"BME",0.359381366380463
"1841","Kats",25,"BME",0.0464158883361278
"1842","tsfresh",25,"BME",0.359381366380463
"1843","FFT (Mag^2 + Angle) + quantiles",25,"BME",0.0464158883361278
"1844","Quantiles",25,"BME",0.000774263682681127
"1845","FFT coef. (Mag^2 + Angle)",25,"BME",0.0464158883361278
"1846","catch22",26,"BME",1e-04
"1847","feasts",26,"BME",2.78255940220713
"1848","tsfeatures",26,"BME",0.0464158883361278
"1849","TSFEL",26,"BME",0.359381366380463
"1850","Kats",26,"BME",1e-04
"1851","tsfresh",26,"BME",0.00599484250318941
"1852","FFT (Mag^2 + Angle) + quantiles",26,"BME",2.78255940220713
"1853","Quantiles",26,"BME",0.359381366380463
"1854","FFT coef. (Mag^2 + Angle)",26,"BME",1e-04
"1855","catch22",27,"BME",1e-04
"1856","feasts",27,"BME",10000
"1857","tsfeatures",27,"BME",2.78255940220713
"1858","TSFEL",27,"BME",21.5443469003188
"1859","Kats",27,"BME",2.78255940220713
"1860","tsfresh",27,"BME",0.000774263682681127
"1861","FFT (Mag^2 + Angle) + quantiles",27,"BME",166.810053720006
"1862","Quantiles",27,"BME",2.78255940220713
"1863","FFT coef. (Mag^2 + Angle)",27,"BME",0.0464158883361278
"1864","catch22",28,"BME",0.359381366380463
"1865","feasts",28,"BME",0.359381366380463
"1866","tsfeatures",28,"BME",0.0464158883361278
"1867","TSFEL",28,"BME",0.00599484250318941
"1868","Kats",28,"BME",0.0464158883361278
"1869","tsfresh",28,"BME",0.000774263682681127
"1870","FFT (Mag^2 + Angle) + quantiles",28,"BME",1e-04
"1871","Quantiles",28,"BME",0.0464158883361278
"1872","FFT coef. (Mag^2 + Angle)",28,"BME",0.359381366380463
"1873","catch22",29,"BME",2.78255940220713
"1874","feasts",29,"BME",21.5443469003188
"1875","tsfeatures",29,"BME",21.5443469003188
"1876","TSFEL",29,"BME",10000
"1877","Kats",29,"BME",1e-04
"1878","tsfresh",29,"BME",0.00599484250318941
"1879","FFT (Mag^2 + Angle) + quantiles",29,"BME",0.0464158883361278
"1880","Quantiles",29,"BME",0.0464158883361278
"1881","FFT coef. (Mag^2 + Angle)",29,"BME",0.359381366380463
"1882","catch22",30,"BME",21.5443469003188
"1883","feasts",30,"BME",0.0464158883361278
"1884","tsfeatures",30,"BME",1291.54966501488
"1885","TSFEL",30,"BME",1291.54966501488
"1886","Kats",30,"BME",0.359381366380463
"1887","tsfresh",30,"BME",21.5443469003188
"1888","FFT (Mag^2 + Angle) + quantiles",30,"BME",0.359381366380463
"1889","Quantiles",30,"BME",10000
"1890","FFT coef. (Mag^2 + Angle)",30,"BME",0.00599484250318941
"1891","catch22",1,"Car",0.359381366380463
"1892","feasts",1,"Car",0.0464158883361278
"1893","tsfeatures",1,"Car",0.0464158883361278
"1894","TSFEL",1,"Car",1291.54966501488
"1895","Kats",1,"Car",1291.54966501488
"1896","tsfresh",1,"Car",1291.54966501488
"1897","FFT (Mag^2 + Angle) + quantiles",1,"Car",166.810053720006
"1898","Quantiles",1,"Car",0.359381366380463
"1899","FFT coef. (Mag^2 + Angle)",1,"Car",2.78255940220713
"1900","catch22",2,"Car",0.0464158883361278
"1901","feasts",2,"Car",0.359381366380463
"1902","tsfeatures",2,"Car",1291.54966501488
"1903","TSFEL",2,"Car",166.810053720006
"1904","Kats",2,"Car",2.78255940220713
"1905","tsfresh",2,"Car",166.810053720006
"1906","FFT (Mag^2 + Angle) + quantiles",2,"Car",2.78255940220713
"1907","Quantiles",2,"Car",0.359381366380463
"1908","FFT coef. (Mag^2 + Angle)",2,"Car",166.810053720006
"1909","catch22",3,"Car",2.78255940220713
"1910","feasts",3,"Car",21.5443469003188
"1911","tsfeatures",3,"Car",0.0464158883361278
"1912","TSFEL",3,"Car",0.0464158883361278
"1913","Kats",3,"Car",0.0464158883361278
"1914","tsfresh",3,"Car",0.00599484250318941
"1915","FFT (Mag^2 + Angle) + quantiles",3,"Car",0.359381366380463
"1916","Quantiles",3,"Car",2.78255940220713
"1917","FFT coef. (Mag^2 + Angle)",3,"Car",0.359381366380463
"1918","catch22",4,"Car",0.0464158883361278
"1919","feasts",4,"Car",2.78255940220713
"1920","tsfeatures",4,"Car",21.5443469003188
"1921","TSFEL",4,"Car",0.0464158883361278
"1922","Kats",4,"Car",2.78255940220713
"1923","tsfresh",4,"Car",2.78255940220713
"1924","FFT (Mag^2 + Angle) + quantiles",4,"Car",1291.54966501488
"1925","Quantiles",4,"Car",0.00599484250318941
"1926","FFT coef. (Mag^2 + Angle)",4,"Car",0.359381366380463
"1927","catch22",5,"Car",2.78255940220713
"1928","feasts",5,"Car",166.810053720006
"1929","tsfeatures",5,"Car",2.78255940220713
"1930","TSFEL",5,"Car",21.5443469003188
"1931","Kats",5,"Car",2.78255940220713
"1932","tsfresh",5,"Car",0.359381366380463
"1933","FFT (Mag^2 + Angle) + quantiles",5,"Car",0.0464158883361278
"1934","Quantiles",5,"Car",2.78255940220713
"1935","FFT coef. (Mag^2 + Angle)",5,"Car",21.5443469003188
"1936","catch22",6,"Car",0.0464158883361278
"1937","feasts",6,"Car",2.78255940220713
"1938","tsfeatures",6,"Car",0.0464158883361278
"1939","TSFEL",6,"Car",0.0464158883361278
"1940","Kats",6,"Car",2.78255940220713
"1941","tsfresh",6,"Car",0.0464158883361278
"1942","FFT (Mag^2 + Angle) + quantiles",6,"Car",0.359381366380463
"1943","Quantiles",6,"Car",0.0464158883361278
"1944","FFT coef. (Mag^2 + Angle)",6,"Car",0.0464158883361278
"1945","catch22",7,"Car",0.359381366380463
"1946","feasts",7,"Car",0.359381366380463
"1947","tsfeatures",7,"Car",1291.54966501488
"1948","TSFEL",7,"Car",166.810053720006
"1949","Kats",7,"Car",0.359381366380463
"1950","tsfresh",7,"Car",166.810053720006
"1951","FFT (Mag^2 + Angle) + quantiles",7,"Car",166.810053720006
"1952","Quantiles",7,"Car",0.0464158883361278
"1953","FFT coef. (Mag^2 + Angle)",7,"Car",0.00599484250318941
"1954","catch22",8,"Car",0.359381366380463
"1955","feasts",8,"Car",2.78255940220713
"1956","tsfeatures",8,"Car",0.0464158883361278
"1957","TSFEL",8,"Car",0.00599484250318941
"1958","Kats",8,"Car",0.359381366380463
"1959","tsfresh",8,"Car",0.00599484250318941
"1960","FFT (Mag^2 + Angle) + quantiles",8,"Car",0.359381366380463
"1961","Quantiles",8,"Car",2.78255940220713
"1962","FFT coef. (Mag^2 + Angle)",8,"Car",0.0464158883361278
"1963","catch22",9,"Car",0.0464158883361278
"1964","feasts",9,"Car",0.0464158883361278
"1965","tsfeatures",9,"Car",1291.54966501488
"1966","TSFEL",9,"Car",0.0464158883361278
"1967","Kats",9,"Car",1291.54966501488
"1968","tsfresh",9,"Car",2.78255940220713
"1969","FFT (Mag^2 + Angle) + quantiles",9,"Car",2.78255940220713
"1970","Quantiles",9,"Car",21.5443469003188
"1971","FFT coef. (Mag^2 + Angle)",9,"Car",0.0464158883361278
"1972","catch22",10,"Car",0.359381366380463
"1973","feasts",10,"Car",0.359381366380463
"1974","tsfeatures",10,"Car",0.359381366380463
"1975","TSFEL",10,"Car",0.359381366380463
"1976","Kats",10,"Car",0.359381366380463
"1977","tsfresh",10,"Car",0.359381366380463
"1978","FFT (Mag^2 + Angle) + quantiles",10,"Car",166.810053720006
"1979","Quantiles",10,"Car",0.0464158883361278
"1980","FFT coef. (Mag^2 + Angle)",10,"Car",2.78255940220713
"1981","catch22",11,"Car",0.359381366380463
"1982","feasts",11,"Car",2.78255940220713
"1983","tsfeatures",11,"Car",166.810053720006
"1984","TSFEL",11,"Car",0.00599484250318941
"1985","Kats",11,"Car",10000
"1986","tsfresh",11,"Car",166.810053720006
"1987","FFT (Mag^2 + Angle) + quantiles",11,"Car",0.00599484250318941
"1988","Quantiles",11,"Car",0.0464158883361278
"1989","FFT coef. (Mag^2 + Angle)",11,"Car",21.5443469003188
"1990","catch22",12,"Car",21.5443469003188
"1991","feasts",12,"Car",0.359381366380463
"1992","tsfeatures",12,"Car",0.0464158883361278
"1993","TSFEL",12,"Car",0.00599484250318941
"1994","Kats",12,"Car",0.359381366380463
"1995","tsfresh",12,"Car",21.5443469003188
"1996","FFT (Mag^2 + Angle) + quantiles",12,"Car",0.359381366380463
"1997","Quantiles",12,"Car",0.0464158883361278
"1998","FFT coef. (Mag^2 + Angle)",12,"Car",0.359381366380463
"1999","catch22",13,"Car",0.359381366380463
"2000","feasts",13,"Car",166.810053720006
"2001","tsfeatures",13,"Car",0.359381366380463
"2002","TSFEL",13,"Car",0.00599484250318941
"2003","Kats",13,"Car",0.359381366380463
"2004","tsfresh",13,"Car",166.810053720006
"2005","FFT (Mag^2 + Angle) + quantiles",13,"Car",0.359381366380463
"2006","Quantiles",13,"Car",0.359381366380463
"2007","FFT coef. (Mag^2 + Angle)",13,"Car",0.00599484250318941
"2008","catch22",14,"Car",0.0464158883361278
"2009","feasts",14,"Car",0.0464158883361278
"2010","tsfeatures",14,"Car",21.5443469003188
"2011","TSFEL",14,"Car",2.78255940220713
"2012","Kats",14,"Car",0.359381366380463
"2013","tsfresh",14,"Car",0.0464158883361278
"2014","FFT (Mag^2 + Angle) + quantiles",14,"Car",0.0464158883361278
"2015","Quantiles",14,"Car",0.359381366380463
"2016","FFT coef. (Mag^2 + Angle)",14,"Car",2.78255940220713
"2017","catch22",15,"Car",0.0464158883361278
"2018","feasts",15,"Car",0.0464158883361278
"2019","tsfeatures",15,"Car",2.78255940220713
"2020","TSFEL",15,"Car",0.0464158883361278
"2021","Kats",15,"Car",0.359381366380463
"2022","tsfresh",15,"Car",0.359381366380463
"2023","FFT (Mag^2 + Angle) + quantiles",15,"Car",21.5443469003188
"2024","Quantiles",15,"Car",0.0464158883361278
"2025","FFT coef. (Mag^2 + Angle)",15,"Car",21.5443469003188
"2026","catch22",16,"Car",0.0464158883361278
"2027","feasts",16,"Car",1291.54966501488
"2028","tsfeatures",16,"Car",0.0464158883361278
"2029","TSFEL",16,"Car",0.00599484250318941
"2030","Kats",16,"Car",0.0464158883361278
"2031","tsfresh",16,"Car",21.5443469003188
"2032","FFT (Mag^2 + Angle) + quantiles",16,"Car",166.810053720006
"2033","Quantiles",16,"Car",0.00599484250318941
"2034","FFT coef. (Mag^2 + Angle)",16,"Car",0.359381366380463
"2035","catch22",17,"Car",0.359381366380463
"2036","feasts",17,"Car",0.0464158883361278
"2037","tsfeatures",17,"Car",2.78255940220713
"2038","TSFEL",17,"Car",10000
"2039","Kats",17,"Car",0.00599484250318941
"2040","tsfresh",17,"Car",0.0464158883361278
"2041","FFT (Mag^2 + Angle) + quantiles",17,"Car",0.359381366380463
"2042","Quantiles",17,"Car",0.359381366380463
"2043","FFT coef. (Mag^2 + Angle)",17,"Car",0.00599484250318941
"2044","catch22",18,"Car",0.359381366380463
"2045","feasts",18,"Car",21.5443469003188
"2046","tsfeatures",18,"Car",0.359381366380463
"2047","TSFEL",18,"Car",166.810053720006
"2048","Kats",18,"Car",0.359381366380463
"2049","tsfresh",18,"Car",21.5443469003188
"2050","FFT (Mag^2 + Angle) + quantiles",18,"Car",2.78255940220713
"2051","Quantiles",18,"Car",0.359381366380463
"2052","FFT coef. (Mag^2 + Angle)",18,"Car",0.359381366380463
"2053","catch22",19,"Car",0.0464158883361278
"2054","feasts",19,"Car",0.359381366380463
"2055","tsfeatures",19,"Car",0.0464158883361278
"2056","TSFEL",19,"Car",0.0464158883361278
"2057","Kats",19,"Car",0.0464158883361278
"2058","tsfresh",19,"Car",21.5443469003188
"2059","FFT (Mag^2 + Angle) + quantiles",19,"Car",0.359381366380463
"2060","Quantiles",19,"Car",0.0464158883361278
"2061","FFT coef. (Mag^2 + Angle)",19,"Car",21.5443469003188
"2062","catch22",20,"Car",2.78255940220713
"2063","feasts",20,"Car",2.78255940220713
"2064","tsfeatures",20,"Car",2.78255940220713
"2065","TSFEL",20,"Car",2.78255940220713
"2066","Kats",20,"Car",21.5443469003188
"2067","tsfresh",20,"Car",2.78255940220713
"2068","FFT (Mag^2 + Angle) + quantiles",20,"Car",0.00599484250318941
"2069","Quantiles",20,"Car",0.0464158883361278
"2070","FFT coef. (Mag^2 + Angle)",20,"Car",0.0464158883361278
"2071","catch22",21,"Car",0.0464158883361278
"2072","feasts",21,"Car",0.359381366380463
"2073","tsfeatures",21,"Car",0.359381366380463
"2074","TSFEL",21,"Car",0.00599484250318941
"2075","Kats",21,"Car",0.00599484250318941
"2076","tsfresh",21,"Car",0.00599484250318941
